post_id,text,disease,label
25790758,"Pls house, what do I give my 11 months old baby to regain his appetite? He just recovered from an episode of Malaria. He is now almost half of his former weight and I not impressed.",malaria,0
58726036,Stoke city just give person stroke,stroke,2
4404312,"this is kinda irrelevantbut does anyone know the name of the song that goes""back to sender, sender back to sender, sender""and it says something about malaria in the beginning?¬† ¬†",malaria,2
7790506,lol crazy. . . .da barber must have had a heart attack,heart attack,0
52851716,will the rail bring bags of cement to your street or shop? will the rail supply the filling stations their products? bad belly is bad. enemy of progress will always die of heart attack.,heart attack,2
492130,The money we make from exportation of such chocolate can be used to import malaria vaccinnes. Duh!,malaria,1
9773511,"Mr Fool, are you so scared of mentioning your state so that we can draw a proper analysis. Unless you don't want to die of heart attack tonight. Wanabees",heart attack,2
51027342,Are you sure it's malaria? Have you been to the doctor?,malaria,1
79431141,"Its totally part of the package just check for malaria if she's good to go please enough rest, less stress and she should drink water she will be fine",malaria,1
71441729,Don‚Äôt get heart attack .,heart attack,0
87242398,"Malaria is caused by mosquitoes, meningitis is caused by heat, and malnutrition is caused by lack of funds to provide the required balanced diet the body needs. So what are you saying??",malaria,1
77218824,"You are asking if you can still buy the herbal concoction after you read that it kills? Ngwanu buy.Measles, high fever, malaria just go to the hospital, thats what to do. Welcome back",malaria,1
73753919,"This is soo true, my sister has type O blood group and it amazes me how mosquitoes rush her and she always gets malaria.",malaria,0
31831608,"[quote author=Aqib09 post=31824228][/quote]No you are totally wrong here, no good doctor will give quinine to a pregnant woman, yes Malaria it work perfectly but once there is pregnancy, you don't have to use quinine, i spoke with few doctors after the incident.",malaria,1
96013105,If African are immuned to Malaria parasite.... Then definitely we are a bit immuned to Corona because Malaria is very deadly disease to the westerners,malaria,1
26899300,"Mr man, oga that is a symptom of cerebral cortexal stroke. See a doctor sharply! just kidding oBut still see a doctor sha.",stroke,1
40338364,"It's called palpitation, it's a symptom of imminent stroke, heart attack, death, etc",stroke,1
15794938,"Instead of praising God, fools re talking about malaysia... No be only malaysi na malaria...",malaria,2
10492268,"Folks, visit knowledgecenta. and find out how l got rid of recurrent malaria attacks with a simple natural remedy.",malaria,0
80706954,had it tooThe worst sickness you can ever haveYou can get it even from the sweat of an infected person Very contagious The bad part is that you may not know on time and be treating typhoid or malaria It kills so fast... Within 10days if you have acute hepatitis Thank God for my life,hepatitis,0
28700767,"Don't Mind that Old man that wants to die in Power. he should better get ready to write another book after Gej gets reelected next year, that's if he survives the heart attack. Wicked Old Man, that can't even manage his family.",heart attack,1
29473426,"Pawpaw seeds are also antioxidants, can be used for treatment of stroke and neurodegenerative diseases. Try browsing it.",stroke,1
3001598,<user> u have Tuberculosis?,tuberculosis,1
5540332,"[color=#990000][/color] another sympthom of stroke is that THE VICTIM CANNOT PLACE HIS MIDDLE FINGER ON HIS NOSE WHILE STANDING, HE WILL ALWAYS MISS IT OR EVEN FALL IF NOT HELD.",stroke,1
55935477,"Says who, nitori Olorun!?? Meanwhile, below is Iran's Health Minister and we are still arguing Malaria",malaria,1
66167511,Sleeping inside a treated mosquito net is the best way to protect yourself from malaria. A Malaria-Free Nigeria. Play Your Part!,malaria,1
92174971,No children's life should be cut short because of Malaria in these ages we are living in. Use mosquito bed net. Prevention is better than cureStudent Size,malaria,1
84009943,Government should also give attention to diabetes just like: Malaria and HIV/AIDS.,malaria,1
86281135,And ordinary malaria is still killing people where you are,malaria,1
56710387,"Just stop there abeg! Almost lost my mum, this past week, cos they were praying against spiritual attack, instead of going to treat partial stroke! Prayers supports works, can u all just get that!? Prescribe or diagnose, then top it with prayer, dazzol!",stroke,0
5091830,which foods can reduce the chances of getting malaria?,malaria,1
10767077,"<user> i have been told pregnant women are susceptable to malaria more than others. But you should mention this to your doctor so he can better advise what test is needed. <user> you post is so cute lol, so your a hot sexy mommma today oooo. Enjoy mommy.",malaria,1
50329935,"the change suppose to start with buhari, when is he going to start patronizing our doctors even ordinary malaria he go rush go west Germany go treat himself... fear fear Sicky bastard (buhari)",malaria,2
87591417,"Used to take that concortion if malaria struck. Mehn that dongoyaro leaves is the main thing as it's believed to contain chloroquine too. It's so bitter that u will need to mix it with lemon/mango leaves, pawpaw leaves or slice lemon while cookinh it.",malaria,0
59175918,Chai.. Different stroke for different people See people rejoicing because evergrade scored When I actually need over1.5 Modified GoGooallllllllllll 2-0,stroke,2
59026217,"Anytime I see stories about malaria killing people, my heart beats, I was seriously ill with this same malaria but thank God I overcame, is not a small thing...........let us just be doing good",malaria,0
12710020,What is this....LASG has stated again. Pls tell them to go and check how many people malaria and typhoid has killed in lagos alone. Or even how many children that have died due to polio. Pls these people should face important matters and no deprive people of their means of livelihood.,malaria,1
89927430,I think its cos the average nigerian has gone tru a lot.Thats why the virus doesnt seem to affect us that much.An average Nigerian(African ) has treated Malaria more than ten times.An average European hasn't even for once.Chloroquine treats Malaria right ?,malaria,1
98498300,"Of covid abi? What about other ailments? Malaria , thyphoid and cholera?",malaria,1
44049699,Abi nah...make hin continue to dey stress hinsef until hin die of high b.p & stroke... Na d best option be dat jarey...,stroke,2
93398653,"The Niger delta was a mosquito infested region. Infant mortality to Malaria was very high there. It's not a coincidence that the population down those places were very sparse. That environment was a very harsh one to survive in. Our ancestors choose the comfort of inland, which was why we became densely populated.",malaria,1
7176045,hi mr balogun.i was nt feeling fine and i went for test they said i ve malaria-140 and typhoid-180.i then went for treatmt for abt 3 weeks now yet am still ill and my excreta is very dark and greenish what do u think and what do i do?is the colour of my excreta abnormal?,malaria,0
30934192,"Most likely the level of ascorbic acid in u is low, resulting to low immune.I'll advise you run malaria and widal tests as soon as possible. Also, get vitamin C tabs, take 2tabs X 3daily.",malaria,1
28372988,tot i was d only hu gat dt feeling.... I was scared lyk crazy cos of 1 stupid malaria lyk dat,malaria,0
70313720,Good thing I stuck to over 2.5 goals in the Madrid athletico game because I can't give myself heart attack by picking sides when two giants are fighting,heart attack,2
